play,comments,danmu,favorites,coins
231,3,2,2,6
46,5,0,0,0
102,9,7,3,4
330,6,10,9,7
2562,24,138,184,53
30,3,1,0,0
170,0,4,7,0
30,0,0,0,4
148,1,2,0,3
202,5,16,3,3
119,1,0,1,0
197,7,0,0,2
316,8,3,10,0
350,2,72,13,0
92,0,2,3,3
538,6,21,33,18
394,1,0,0,1
84,3,1,3,0
1136,3,15,44,0
872,4,5,22,8
126,0,2,2,0
209,0,3,7,2
244,10,1,67,8
346,0,21,6,11
414,13,31,46,2
22,0,0,0,0
208,1,3,1,0
117,0,3,8,1
325,4,2,7,0
256,0,2,10,0
1005,7,2,3,3
166,2,1,5,0
72,24,0,4,3
32532,164,1008,92,262
24,0,1,0,0
642815,1571,43561,720,2130
61,5,8,0,4
248,1,5,1,4
794,1,1,41,1
711,18,107,22,35
10606,15,433,293,15
44,1,0,0,0
3,0,0,0,0
700,4,4,33,3
276,1,20,19,1
164,1,1,9,1
56,0,0,0,0
881,15,24,20,30
384,0,1,3,2
21,0,0,1,0
693,0,0,14,0
416,0,2,5,2
252,4,9,10,16
35,0,1,0,4
156,6,1,3,0
233,4,3,13,7
22,2,0,0,2
105,2,3,0,0
421,12,4,7,8
1145,12,1,74,3
76,0,0,4,0
5908,7,148,100,6
296,10,16,4,18
260,0,4,12,0
43,1,3,0,9
345,1,6,19,10
52,1,0,3,1
1328,5,35,65,24
70,1,0,2,0
96,1,0,3,5
240,0,297,8,3
261,0,4,3,0
156,3,0,3,6
135,1,3,0,0
2231,5,40,16,3
75,0,5,0,1
723,6,7,9,0
379,24,41,23,15
114,0,5,0,0
496,2,1,50,0
1302,9,22,3,2
39,0,0,0,0
22,0,0,0,0
541,17,55,40,8
2203,15,117,51,22
11243,177,1161,289,67
28,0,0,1,0
145,0,2,5,0
339,18,8,9,13
34,0,0,4,0
161,2,2,3,5
37,0,0,0,0
70,8,1,0,0
947,4,10,7,0
46,0,2,0,0
36,0,0,7,0
400,0,1,10,0
212,0,0,32,2
1175,5,10,1,3
77,4,1,0,1
1049,2,3,19,2
413,18,12,10,16
640,6,12,11,5
522,6,35,5,0
56,2,1,6,0
87,1,1,2,3
437,0,0,3,1
475,4,1,2,1
381,19,26,21,17
1047,4,28,34,1
2315,23,40,42,42
1155,25,57,53,48
74,0,1,2,0
130,0,11,3,0
432,3,5,4,1
432,9,65,0,9
15,0,1,0,0
137,0,2,2,3
211,6,4,6,4
233,2,5,5,0
623,8,16,31,6
137,2,3,1,2
483,1,2,18,0
365,3,4,21,1
201,2,0,2,0
8,0,0,0,1
61,0,4,0,0
82,1,0,5,4
125,1,2,3,3
48,5,2,0,7
163,0,0,9,0
35,1,0,0,5
3447,38,144,231,45
1047,5,16,9,6
34,0,0,0,0
76,1,2,1,1
120,4,4,2,2
2090,16,31,102,17
666,0,28,38,9
211,2,1,8,5
22,0,0,1,0
253,1,2,9,3
129,3,1,1,1
3245,46,73,13,27
4,0,0,0,0
179,4,1,9,2
83,3,3,2,2
317,2,4,11,0
248,3,2,5,4
168,8,2,0,0
24,0,3,0,2
390,2,8,14,4
472,21,48,33,28
331,4,3,2,0
498,16,34,28,7
4,0,0,0,0
460,2,0,1,0
309,7,7,11,5
742,9,30,84,14
73,0,0,1,0
3969,66,390,40,35
229,2,1,8,1
109,0,1,4,2
679,5,12,5,0
13265,37,105,124,15
353,7,4,1,2
955,30,27,21,9
14,0,0,0,2
168,3,1,11,2
1471,14,18,78,60
958,6,25,37,12
238,7,12,12,8
182,6,3,0,0
10,0,0,0,0
217,5,5,8,1
55,3,4,3,5
254,18,3,5,5
469,1,2,14,4
98,0,0,0,0
68,0,0,6,1
195,16,7,1,4
26,0,1,1,0
1217,14,11,27,17
104,2,0,7,1
133,1,0,1,0
839,1,7,24,1
258,5,4,10,4
209,0,3,0,0
59,2,0,0,0
23,4,0,0,6
27,0,0,0,0
81,0,0,2,2
261,7,18,39,19
789,8,3,22,1
179,1,1,3,0
499,8,9,26,17
81,1,1,0,0
637,13,0,3,5
1182,40,32,62,22
21,0,0,0,0
9537,204,178,1457,132
134,6,1,1,4
33771,87,902,2123,230
134,4,5,1,6
3267,5,64,3,3
252,2,1,0,0
56,0,0,7,0
181,4,11,13,12
847,11,13,43,18
167,4,47,3,16
54,0,2,0,2
25,0,2,0,3
3579,4,26,99,4
1216,1,13,29,2
143,3,2,2,2
21247,112,824,251,42
821,19,140,126,62
40069,328,596,1548,2868
3373,15,47,38,24
26,2,6,1,5
455,1,14,45,1
804,2,17,12,3
157,3,2,7,3
176,2,0,4,1
855,1,0,5,1
1591,6,3,3,4
29,0,0,0,0
3905,33,45,87,8
1451,32,8,3,12
130,6,1,9,0
1615,6,8,7,1
198,1,0,0,1
58,1,1,0,1
1415,1,17,95,7
16,4,0,0,2
8476,115,557,25,29
255,25,7,4,2
26,0,2,1,0
19,0,5,0,2
171,2,1,15,0
40,2,0,2,5
295,0,2,10,1
53,0,0,1,0
191,2,2,2,2
398,6,3,7,9
173,0,1,0,0
390,1,3,11,0
525,5,37,3,8
3341,35,127,109,152
199,2,6,5,1
18542,20,172,348,14
15022,93,271,519,291
21,0,1,0,0
122,0,0,2,1
108,0,4,3,2
83,3,3,8,1
159,5,3,2,0
2807,0,0,1,1
579,2,1,4,3
1693,9,33,4,5
234,2,15,5,3
275,11,24,6,10
211,6,3,5,1
11351,43,48,61,7
330,0,2,9,8
94,4,0,0,2
58,0,0,0,0
255,19,7,15,7
720,1,38,10,5
5764,22,228,19,8
170,0,2,3,0
19,2,1,0,0
351,1,0,6,0
456,4,24,26,9
325,1,4,11,2
53,5,13,2,0
3,0,0,0,0
227,4,1,2,3
42,1,3,0,1
192,10,7,18,1
72,1,0,2,0
201,2,0,0,0
32,0,1,1,0
786,3,44,21,8
30,0,0,0,0
102,1,0,0,0
307,1,1,12,0
199,0,2,14,0
681,14,25,9,6
66,0,0,1,2
168,0,0,2,1
1188,5,2,37,6
208,0,1,6,1
40,0,0,0,0
10504,82,124,204,82
162,3,10,2,1
189,14,2,7,0
171,4,16,23,1
53,0,1,4,2
47,0,0,3,0
790,13,59,4,6
55,1,12,1,0
23998,144,820,931,50
129,0,0,0,0
10296,72,173,234,137
379,2,0,40,0
592,3,24,36,10
185,11,1,4,5
91,0,0,2,0
281,1,0,14,0
672,6,13,5,0
322,1,1,58,2
13,2,0,1,1
134,3,0,1,0
495,3,6,8,0
874,5,69,3,1
7,0,0,0,0
10,0,0,0,0
13,0,0,1,0
117,3,8,1,4
13,0,0,1,0
41,0,1,0,3
207,3,0,2,2
627,69,86,45,49
87,8,0,1,0
2356,26,447,123,3
29,0,1,0,0
472,9,12,1,4
704,6,6,3,2
81,6,2,1,2
1287,32,53,64,54
738,16,5,99,12
18,0,0,0,2
63,0,0,3,1
216,2,0,12,1
2731,3,27,15,2
25,5,2,3,6
4958,11,41,201,9
413,3,7,5,0
2741,43,110,102,123
142,1,1,2,0
91,1,0,0,2
349,1,4,7,0
1297,8,52,37,7
637,1,7,15,1
29,0,0,0,0
74,0,2,1,1
864,9,17,5,3
34,1,3,0,3
452,4,11,14,2
329,5,47,12,2
442,18,10,7,29
383,1,2,20,1
415,15,78,14,8
579,22,14,10,28
87,1,0,0,2
1149,46,32,86,64
41,1,3,0,0
377,0,13,11,5
1964,7,8,8,5
29,0,0,0,0
137,3,1,11,1
1450,9,30,10,5
56,10,3,2,4
3,0,0,0,0
121,2,0,5,2
21,0,0,0,0
895,3,19,70,5
81,4,3,1,0
303,10,4,1,8
668,4,10,9,3
78,0,0,0,0
8367,2,24,28,6
3,0,0,0,0
88251,637,798,2544,1377
74,3,5,2,1
182,5,23,32,4
97,2,8,2,2
181,3,6,9,4
633,1,21,17,2
51978,401,2729,214,218
121,2,7,2,1
248,4,34,6,19
44,1,5,1,7
137,1,34,1,2
28,0,0,0,0
72,0,0,2,0
28,0,0,1,0
193,0,1,0,0
15,0,0,0,0
936,8,16,41,11
2918,19,36,71,18
1522,5,20,42,9
79,0,0,2,2
816,8,13,3,12
251,4,6,22,9
486,2,27,35,4
1706,3,156,95,26
528,4,15,30,1
162,2,9,5,7
118,8,11,1,0
1442,6,12,11,1
20,1,2,1,0
3577,38,377,64,27
557,1,2,10,2
3291,57,79,50,12
505,9,7,10,12
268,6,2,5,7
1056,5,15,3,1
41,0,1,1,0
31462,197,828,798,552
175,1,1,4,0
170,4,3,2,3
65,3,0,0,0
350,6,23,29,24
185,10,0,4,2
13,0,0,0,0
44,3,2,1,1
703,2,4,0,0
3970,4,10,91,12
325,1,9,10,0
30,0,0,0,2
15,0,0,0,0
252,5,1,5,5
43,1,1,0,0
34,0,0,0,0
1217,4,13,2,5
1668,40,98,6,189
131,5,7,15,4
58,0,0,1,0
131,2,2,11,2
201,2,0,6,4
11,0,0,1,0
17,0,0,0,4
92,1,4,4,2
1380,14,40,45,9
733,14,19,4,6
81,0,0,2,2
23,1,2,0,4
13,0,0,0,0
571,3,1,4,4
453,3,0,3,3
312,5,3,1,1
27,1,1,1,0
697,12,18,23,2
61,0,0,0,0
378,9,18,10,6
693,3,13,17,1
49,0,0,2,0
359,2,4,6,6
290,5,11,10,2
194,2,2,3,8
62,0,2,1,0
100,5,7,5,0
819,1,4,1,1
92,0,0,1,0
187,0,14,12,0
5014,54,279,256,227
549,3,2,4,0
39,0,0,1,0
119,1,1,5,2
31,3,2,0,4
388,0,3,3,1
120,0,0,0,0
75,1,1,2,0
97,0,1,2,1
3700,21,72,49,29
12,0,0,0,1
42,0,0,1,0
112,5,1,8,2
1099,9,5,47,23
216,30,8,4,24
103,0,1,0,2
136,1,0,17,3
2,0,0,0,0
11,0,0,0,1
442,22,9,10,12
56,1,3,3,0
481,35,10,75,7
22,0,0,1,0
1949,7,48,20,7
380,3,2,13,1
264,4,6,10,9
2294,8,91,20,9
7,1,0,0,2
43,7,1,0,2
228,6,1,7,2
1063,8,10,49,1
690,3,5,4,0
10213,38,105,267,91
114,2,0,0,0
1037,9,104,75,29
244,0,1,0,1
123,2,3,22,2
2286,81,615,158,114
87,9,1,6,2
91,7,11,0,0
32,1,3,0,0
3036,8,41,36,7
22,0,58,2,0
37,0,0,1,0
1497,9,10,13,3
19,0,2,0,0
10,0,0,0,0
3678,27,71,57,38
1366,7,25,28,5
68,8,0,0,4
1254,6,21,2,1
4229,11,81,25,5
140,3,2,15,2
55,0,0,0,0
37,12,3,2,6
383,0,3,8,0
226,1,0,13,1
2,0,0,0,0
385,11,7,0,0
4098,20,22,64,12
374,3,12,2,12
423,30,16,4,24
10290,33,82,40,62
76,0,0,0,0
147,0,4,9,0
1937,70,90,39,57
561,0,1,2,0
493,4,0,8,6
141,1,1,0,2
46,5,2,2,0
796,1,31,10,1
75,2,0,0,0
76,0,2,1,0
20,0,0,2,0
10043,259,290,291,157
36,0,1,0,0
286,7,10,0,5
56,0,0,0,0
919,2,11,32,3
518,5,13,31,14
47,2,0,1,1
1219,0,4,1,0
428,7,11,26,6
603,11,19,15,6
195,0,0,0,0
616,5,12,10,5
477,5,8,12,9
2277,1,9,68,7
5830,10,119,26,9
89,0,10,22,1
37017,114,362,133,54
342,13,61,23,3
69,0,0,0,0
1512,6,20,66,4
44,6,1,2,6
741,6,8,118,3
230,9,2,3,11
4234,8,30,15,5
2428,25,151,242,33
101,1,2,0,0
119,1,0,2,1
957,1,1,20,0
66,1,0,0,0
87,0,1,1,2
359,0,51,4,0
3616,14,40,193,27
630,8,8,7,7
86,0,3,3,0
28,0,0,0,0
16,1,0,0,1
22,0,0,0,0
852,4,6,1,0
53,0,0,1,1
133,2,17,12,8
71,4,5,1,1
18,0,0,0,0
213,14,4,25,12
97,2,1,2,2
35,1,0,0,0
86,8,0,1,7
2218,31,50,47,28
5,0,0,0,0
24309,143,249,444,224
108,1,10,1,2
874,19,72,9,37
936,1,14,5,0
32,0,0,0,0
1483,60,69,87,6
2274,20,57,96,66
37,2,5,3,1
10516,51,787,289,186
386,3,25,9,8
833,13,72,57,46
163,3,2,0,2
265,2,2,0,2
183,0,0,1,0
727,1,1,1,0
882,3,2,20,5
269,3,9,55,6
35,0,1,0,0
2581,15,140,18,6
31118,184,1410,1994,1059
95,0,1,0,0
34,0,0,0,0
608,1,1,3,0
716,8,11,14,7
22,0,3,1,0
22,0,0,0,0
55,4,35,0,7
150,0,17,1,5
417,0,8,29,6
888,2,7,32,0
418,0,1,14,0
18505,42,130,114,42
267,1,2,6,3
56,0,0,0,0
932,0,4,13,0
136,0,0,5,0
269,1,2,7,0
459,11,51,11,21
14,0,0,2,0
75,2,1,1,8
129,0,6,2,2
116,2,0,0,2
376,7,14,11,5
233,5,0,35,4
26,0,0,0,0
242,0,1,0,0
91,1,0,0,0
678,6,18,9,7
41,0,2,0,0
883,0,5,2,1
684,16,19,36,7
183,2,0,1,0
1064,1,20,27,5
148,1,28,1,0
1130,6,8,25,5
5435,24,85,168,13
11,1,0,1,0
137,0,5,9,0
110,2,18,0,1
116,5,14,1,2
22,0,2,1,0
220,10,3,3,6
388,9,1,18,2
31,0,0,0,0
69,1,1,1,1
461,0,4,0,0
80,0,1,1,2
1953,2,29,12,9
514,1,4,2,1
7277,16,295,72,4
225,0,7,13,3
238,1,2,2,0
7,0,0,1,0
467,2,13,6,5
318,2,4,2,0
54,0,0,3,0
423,0,2,18,0
802,5,2,70,3
352,3,8,18,1
43,9,4,0,2
67,0,0,3,2
318,13,4,24,4
997,7,20,36,8
53,0,0,0,0
35,0,0,0,0
2599,3,58,39,3
395,16,61,18,5
266,6,2,1,2
254,22,7,5,10
411,0,0,4,0
2218,6,72,17,23
155,7,3,19,5
96,2,2,17,3
33,1,0,1,0
468,5,7,5,1
2449,14,43,1,4
419,2,4,3,0
89,22,3,2,4
87,6,0,2,0
143,0,2,0,4
1346,10,19,202,13
124,4,5,1,2
332,1,0,10,0
210,1,0,1,0
68,0,5,2,0
141,2,3,1,1
3120,10,45,104,40
39,0,0,0,0
403,36,13,17,40
353,2,5,13,7
390,3,0,20,3
140,0,2,4,1
357,3,9,19,3
127,0,1,3,1
2166,7,81,15,24
171,2,0,9,2
129,3,3,1,11
39,1,1,9,0
434,2,6,11,4
52,6,4,1,5
11298,16,64,57,11
1328,2,0,2,1
12,0,0,0,0
317,11,65,14,17
18,0,2,0,0
111,0,1,1,0
667,16,34,50,62
249,2,1,2,5
120,0,0,1,0
981,6,6,7,2
171,1,2,6,3
70,18,2,3,2
150,1,4,0,0
256,0,0,1,0
148,0,3,2,1
100,2,1,1,2
1022,12,22,4,4
217,5,27,11,1
135,2,1,8,10
342,11,2,6,0
88,1,2,3,3
15,0,0,0,0
753,7,55,61,16
33,5,0,0,0
157,1,8,0,0
198,3,0,2,0
26,0,0,0,0
165,0,3,3,2
107,0,0,0,0
27,0,0,0,0
761,2,4,6,2
2990,18,62,56,17
240,3,5,13,11
52,0,0,1,0
134,8,62,6,0
624,3,5,28,2
30,0,4,1,0
182,4,5,5,1
134,0,1,0,0
623,19,26,8,7
24,8,23,0,2
38,0,0,0,0
4108,8,116,150,70
2891,19,89,61,34
600,8,6,1,2
152,0,1,15,0
562,2,14,2,2
33,0,1,0,0
1097,2,11,6,1
1834,3,66,10,16
19,0,0,2,1
333,11,9,15,13
42,0,1,2,0
67,0,2,2,0
31,1,0,2,0
270,7,3,2,4
20,0,0,0,0
5076,50,61,43,15
374,3,5,13,0
120,0,0,0,0
375,0,1,4,0
1320,4,38,32,12
530,3,2,13,0
25,1,1,1,4
1110,3,10,4,0
30218,1212,4341,858,266
70,0,1,0,0
48,0,1,0,0
72,4,0,0,5
285,2,2,3,1
136,5,3,2,3
5908,26,44,133,49
29574,242,620,1038,938
10,0,0,0,0
272,0,11,17,3
58,8,33,3,5
395,10,12,20,4
83,2,1,0,0
879,44,66,155,26
1798,7,16,58,8
169,3,5,25,2
2,0,0,1,0
41,0,1,0,0
963,12,37,28,5
11,0,0,0,0
182,0,3,6,1
30,0,0,0,0
969,8,21,5,7
236,0,2,3,1
309,5,0,1,4
102,0,4,3,4
78,2,2,2,3
167,0,6,6,1
824,9,101,53,12
43,0,1,1,0
44,1,1,0,0
182,2,1,8,1
890,5,12,4,5
105,1,8,1,0
1258,2,15,26,2
36,0,0,0,0
130,0,9,2,1
69,2,2,6,2
8,0,2,1,0
667,5,33,16,1
13,0,0,1,0
835,3,9,20,0
503,23,54,1,56
125,4,6,0,3
155,0,2,12,1
319,0,0,4,0
465,5,4,5,1
5201,21,119,63,12
433,4,3,2,0
179,3,1,13,2
1712,100,79,13,44
1,0,0,1,0
260,3,3,8,8
497,2,11,17,4
525,5,20,9,10
304,0,1,13,2
572,29,58,132,19
3193,13,25,2,1
950,5,1,0,0
1370,8,25,196,10
1681,16,54,98,11
4479,47,131,334,202
564,22,32,21,8
2704,49,75,50,13
43,3,2,1,3
220,0,0,0,0
106,0,2,15,4
52,0,0,0,0
488,8,8,14,1
2071,24,64,120,68
135,0,1,0,0
58,0,0,0,2
166,1,1,4,0
1052,46,40,78,45
378,4,3,57,5
1771,38,42,29,78
760,2,11,50,1
1914,25,333,12,169
50,1,0,3,0
221,5,18,7,3
134,14,11,1,16
167,1,2,7,0
66,3,1,0,4
45,0,0,0,0
1171,12,16,58,17
77,4,7,6,5
146,4,1,15,0
19,0,0,1,0
3047,47,25,85,9
98,1,0,0,3
59,0,0,1,0
197,3,4,7,0
277,14,5,10,13
610,12,13,5,6
21,0,0,0,1
28,0,0,0,0
1198,12,34,77,11
27,6,7,1,0
4609,33,303,14,16
435,19,6,9,13
33,0,0,1,2
478,5,3,9,1
54,0,0,1,1
78,1,5,0,0
255,44,9,12,23
4628,15,59,76,1
484,14,24,23,18
126,0,0,1,0
3316,40,102,151,10
193,1,1,2,0
75,2,13,5,1
888,14,22,73,30
13,0,2,0,0
1778,9,48,58,2
119648,553,2662,9306,3739
5,0,0,0,0
132,1,2,1,1
153,0,0,3,0
1142,15,92,76,41
40,1,0,0,0
451,0,3,6,3
159,2,1,7,2
32,0,0,0,0
68,2,0,4,0
248,10,9,8,9
0,0,0,0,0
1261,4,12,12,3
1706,3,25,19,5
2004,34,98,47,45
4272,7,1,19,2
138,1,0,1,6
98,13,5,13,0
20,0,0,0,2
49,0,0,0,0
2060,26,89,41,18
48,0,0,5,0
207,7,5,12,4
1986,17,75,134,16
46853,170,606,1516,560
14,0,0,0,0
22,0,0,0,0
215,2,6,14,1
476,1,25,8,2
125,1,5,4,4
49,0,0,1,0
306,0,0,0,1
1061,11,15,2,1
139,18,15,11,33
381,0,0,7,0
558,8,4,63,4
17520,54,996,2857,102
3314,9,75,95,0
111,2,1,10,2
229,4,2,4,0
175,0,1,0,0
93,0,6,1,0
620,7,17,3,4
72,0,4,4,1
171,0,0,4,0
72,0,2,0,2
41,1,0,2,0
471,3,5,11,6
2055,10,15,3,5
114,1,2,8,1
235,5,1,11,4
127,0,2,5,0
33,0,0,0,0
190,0,0,5,0
91,5,1,2,4
90,0,1,2,2
14953,165,670,443,687
408,8,4,8,0
2448,21,87,10,7
15,3,5,0,0
219,0,0,0,0
42,9,7,0,5
22,2,9,0,5
96,0,0,0,0
82,1,1,1,2
36741,76,1682,1613,149
2252,10,168,66,0
471,0,13,21,3
68,3,0,0,2
259,6,2,4,2
1501,15,21,14,5
1607,12,32,4,4
37,3,1,0,0
29,1,0,0,3
332,0,5,12,4
1376,66,25,46,104
323,29,15,34,89
2739,27,173,61,67
6,0,0,0,0
395,10,144,26,3
10,0,0,0,0
19,0,0,0,0
1364,8,17,25,4
634,5,3,48,4
1527,9,32,7,3
1258,8,9,11,10
411,18,23,39,2
4021,10,170,250,17
260,1,0,2,0
116,3,5,0,12
31,0,0,0,0
485,5,7,11,1
40,14,6,0,1
104,1,1,1,0
129,2,12,5,11
482,8,21,16,5
17464,51,95,1994,136
262,0,0,4,2
8110,29,51,61,15
231,6,1,28,2
148,2,2,20,6
160,7,12,4,6
59,3,4,5,2
111,6,4,1,1
152,12,27,8,20
184,2,13,3,6
1725,30,17,104,8
71,0,0,2,1
82,8,2,1,6
279,0,0,3,0
530,27,24,87,39
211,11,12,15,1
40,1,3,0,2
175,0,2,1,4
42,3,78,1,2
820,32,63,5,10
27,2,0,0,0
80,3,3,8,2
435,4,3,6,1
433,0,18,5,13
196,5,2,2,5
96,2,0,20,2
1164,4,23,4,6
201,0,5,10,6
67,1,0,0,3
202,5,5,0,9
5780,20,66,44,11
506,8,11,20,3
38,0,0,0,1
21,0,1,0,0
42,1,0,2,2
32,1,0,1,0
153,0,0,1,0
653,5,5,29,5
1576,18,86,36,12
55,0,0,2,0
20,0,0,0,0
114,18,4,0,11
2618,33,42,81,66
35,0,0,0,0
205,1,0,5,2
1861,69,121,11,58
1707,11,15,2,10
324,2,7,6,1
282,2,2,0,8
56,0,0,2,4
100,1,1,1,0
746035,4935,2719,2654,7163
68,1,10,5,5
1413,8,12,28,9
1838,5,374,65,9
361,1,5,1,0
108,1,2,6,0
56,14,12,0,7
17,1,0,2,0
22,0,0,0,0
321,0,2,12,0
233,5,16,15,11
108,2,0,7,1
80,2,3,3,3
181,6,9,6,11
133,0,0,6,0
111,0,7,13,0
216,0,8,2,2
509,14,16,39,5
63,0,28,0,2
425,0,3,5,0
9625,19,84,21,11
485,3,4,8,0
522,6,9,16,2
1930,20,33,143,36
232,0,0,3,0
46,2,5,1,2
726,1,0,5,1
91,0,0,5,2
30,2,1,1,2
658,1,0,8,1
85,1,1,2,1
20,0,0,0,0
136,3,12,1,1
135,1,2,2,1
4993,59,284,313,112
59,0,4,5,6
237,2,6,5,3
11,0,1,0,2
944,4,29,37,3
276,3,6,5,4
1074,10,40,180,11
393,7,21,38,12
4131,51,278,49,59
2839,41,232,13,40
1440,4,20,21,0
152,19,59,8,30
8,0,0,0,0
51,0,3,1,6
245,1,1,9,2
66,0,2,9,0
90,5,2,0,0
28,0,1,3,4
1286,47,58,161,29
395,1,13,6,3
24,4,4,2,2
401,0,3,9,0
419,5,15,19,5
273,17,2,4,7
2577,31,11,84,6
132,18,6,2,5
89,0,9,10,3
152,0,0,2,2
1562,10,30,3,6
44,0,0,0,0
70,4,1,1,0
65,4,1,1,5
1247,4,133,50,1
71,0,1,2,0
444,0,42,26,1
307,6,61,1,25
44,0,0,1,1
21757,132,260,30,73
462,0,11,12,2
467,25,12,2,9
22,2,0,1,2
342,1,2,2,2
21,0,0,0,0
325,0,1,1,0
141,0,4,6,5
54,0,0,1,1
194,3,3,4,0
1171,24,18,188,32
1055,13,37,18,6
698604,1776,8173,40185,20485
384,3,5,6,2
560,2,1,20,0
237,2,5,8,1
334,5,11,12,2
1068,6,7,28,1
1130,0,22,25,8
68,1,2,6,0
939,4,28,43,1
289,2,11,10,6
59,0,0,1,1
209,1,1,3,3
3084,2,5,31,2
39,0,0,1,0
694,14,21,2,4
27,1,4,6,1
2036,3,45,40,8
939,1,14,8,1
15,2,0,0,0
41,0,1,1,0
1220,3,77,62,4
19,0,0,0,0
22,0,0,2,0
72,1,1,7,1
859,1,11,19,0
9,1,0,0,2
4716,7,52,92,5
78,1,0,4,0
3352,28,50,35,24
1593,45,49,47,26
242,6,6,14,3
127,1,2,1,1
130,0,1,0,0
48,1,0,0,2
65706,120,412,1217,104
11,0,0,0,0
363,1,5,5,3
258,0,3,1,0
934,4,18,50,1
8485,112,404,313,347
53,0,0,0,0
2963,23,3,15,0
54,8,2,1,0
300,0,1,3,0
129,2,2,2,6
331,5,11,3,11
3332,128,303,23,67
250,7,6,31,2
125,1,1,0,0
286,1,22,4,1
114,0,1,0,0
1949,8,19,34,5
297,4,5,2,2
1031,6,27,5,6
349,14,11,42,12
579,13,11,6,4
39,2,0,0,0
78,5,2,1,4
297,8,14,7,7
400,1,27,11,3
169,25,7,0,15
67,0,0,1,0
6581,7,17,38,3
2653,21,37,13,16
9820,12,190,48,4
191,1,2,16,3
794,8,13,15,4
6675,24,172,158,20
93,2,0,0,1
350,9,0,10,3
11,0,0,0,0
74,0,0,0,0
259,5,2,1,2
29,0,2,1,0
68,0,1,0,0
135,0,0,2,0
338,88,73,31,68
215,2,0,0,2
83,1,45,5,14
81,7,5,0,4
125,0,1,0,0
24,0,0,1,0
141,0,0,2,0
161,6,5,4,1
76,0,0,0,2
2635,4,4,21,2
87,0,1,0,0
3940,27,56,67,10
108,7,27,1,6
116,12,4,12,7
71,0,1,3,4
483,3,7,22,1
16,0,0,0,0
1508,15,54,29,18
40,3,1,0,5
564,8,16,12,16
160,1,11,6,0
474,2,14,0,1
121,2,0,5,0
53,0,0,4,1
170,4,8,8,4
1631,8,3,47,0
578,10,10,2,0
734,1,1,4,0
141,1,1,3,0
8268,32,102,77,68
723,6,11,15,3
25779,101,262,348,376
80,0,0,1,3
966,0,1,2,0
78,0,0,0,0
131,1,2,3,2
495,9,17,1,0
145,1,5,3,1
462,2,9,7,2
80,2,3,11,2
455,4,7,0,9
51,2,74,2,12
319,0,0,17,1
610,3,15,15,0
7809,27,35,35,4
649,1,2,15,0
31,0,0,0,0
2765,38,49,12,78
611,13,10,10,11
51,0,0,0,0
37,0,0,2,0
241,9,13,1,5
520,4,18,28,6
48,2,0,4,1
104,1,1,0,2
72,4,0,14,2
706,2,14,22,6
53,0,0,7,4
372,3,79,18,8
161,0,0,1,0
1893,1,19,13,4
115,0,0,0,0
172,4,3,18,5
94,0,1,0,0
41,0,0,0,2
651,0,2,6,3
7996,23,113,308,11
72,5,1,0,0
173,0,12,9,0
128,7,3,1,0
7,0,0,0,0
415,15,20,7,15
211,1,2,7,1
145,7,10,0,2
42,1,61,0,2
69,1,21,0,1
29,0,0,1,0
193,13,25,0,4
6847,16,66,36,3
4664,6,127,96,7
4607,5,173,87,7
11721,68,240,572,355
519,4,14,10,0
1250,8,5,145,10
22,0,4,1,0
30,6,2,1,0
80,7,1,2,1
55,0,1,3,0
558,23,49,42,69
464,3,6,30,1
58,4,3,1,0
117,2,6,8,4
367,2,6,2,2
55,0,0,2,0
55,5,2,7,2
281,6,10,0,5
192,1,6,3,3
342,11,9,2,13
72,0,0,0,2
61,1,0,5,0
227,2,8,9,4
677,0,3,0,1
326,10,224,19,14
267,13,3,4,3
222,12,57,46,9
132,2,8,5,3
1212,2,3,23,0
4335,9,105,100,8
93,0,0,0,0
4920,18,28,9,6
501,4,1,11,0
696,6,42,3,2
4,0,0,0,0
279,0,1,6,2
18,0,0,0,0
9,0,0,1,0
331,3,0,4,2
338,9,38,50,11
55,0,0,2,0
3294,11,52,97,18
5531,125,146,52,102
2524,24,230,69,9
2064,3,19,7,0
2440,11,27,68,13
201,1,23,8,1
126,5,0,1,1
245,0,11,9,0
121,4,4,2,7
218,0,1,12,0
331,7,4,0,2
15696,80,143,1096,88
3563,32,70,77,47
334,3,11,9,4
1159,2,6,3,1
46,4,2,0,3
987,5,19,23,12
62,0,7,8,5
81,0,2,2,2
2207,1,22,33,0
14,0,0,0,0
191,0,5,12,1
37,0,0,0,0
166,5,22,3,14
68,0,0,2,0
1530,1,5,5,2
101,2,3,25,2
289,1,3,23,1
489,1,0,5,3
258,10,8,16,6
840,9,61,65,25
127,0,2,1,0
33609,65,279,124,24
268,3,5,0,7
5820,92,242,202,329
345,3,17,19,5
152,1,1,5,0
786,3,18,9,2
46,2,3,4,0
100,0,0,4,0
63,0,0,3,0
37,0,0,1,0
4367,5,29,77,3
43,0,0,0,0
28972,60,147,732,57
1205,20,65,8,16
1082,0,22,53,1
55,0,0,3,3
27,0,0,0,2
37,2,2,0,11
3,0,0,0,0
1518,2,5,7,5
56,2,1,0,0
2668,15,66,26,1
1400,19,17,17,13
222,1,10,29,6
138,8,6,12,5
10,0,0,0,1
55,5,0,2,1
90,3,5,0,0
120,7,14,0,4
146,1,0,0,0
51,5,4,0,0
1549,0,14,16,3
174,0,2,18,3
